"","Gene.name.d","Entrez.gene.id.e","Chromosome.f","Start.f","End.f","Cytoband.f"
"11104","C9orf91",203197,"9",117373705,117408703,"9q32"
"11105","LOC100505478",100505478,"9",117428713,117444369,"9q32"
"11106","TNFSF15",9966,"9",117546914,117568408,"9q32"
"11107","TNFSF8",944,"9",117655622,117692875,"9q33"
"11108","TNC",3371,"9",117781853,117880536,"9q33"
"11109","LOC101928748",101928748,"9",117881818,117900688,"-"
"11110","DEC1",50514,"9",117904096,118164923,"9q32"
"11111","LOC101928775",101928775,"9",118501948,118506518,"-"
"11112","LINC00474",58483,"9",118650543,118687377,"9q31.3"
"11113","PAPPA",5069,"9",118916070,119164600,"9q33.2"
"11114","PAPPA-AS1",493913,"9",119160436,119162885,"9q33.2"
"11115","ASTN2",23245,"9",119187503,120177317,"9q33.1"
"11116","ASTN2-AS1",100128505,"9",119266561,119324572,"9q33.1"
"11117","TRIM32",22954,"9",119449580,119463579,"9q33.1"
"11118","SNORA70C",100124538,"9",119943344,119943480,"9q33.1"
"11119","LOC101928797",101928797,"9",120410883,120419304,"-"
"11120","TLR4",7099,"9",120466452,120479769,"9q33.1"
"11121","BRINP1",1620,"9",121928907,122131739,"9q32-q33"
"11122","CDK5RAP2",55755,"9",123151146,123342448,"9q33.2"
"11123","MEGF9",1955,"9",123363195,123476765,"9q32-q33.3"
"11124","FBXW2",26190,"9",123519253,123555740,"9q34"
"11125","LOC100288842",100288842,"9",123555774,123561009,"9q33.2"
"11126","PSMD5",5711,"9",123578331,123605299,"9q33.2"
"11127","PSMD5-AS1",253039,"9",123605319,123616651,"9q33.2"
"11128","PHF19",26147,"9",123617928,123657174,"9q33.2"
"11129","TRAF1",7185,"9",123664670,123691451,"9q33-q34"
"11130","C5",727,"9",123714613,123812554,"9q33-q34"
"11131","CNTRL",11064,"9",123850573,123939886,"9q33.2"
"11132","RAB14",51552,"9",123940414,123964365,"9q32-q34.11"
"11133","GSN",2934,"9",124030379,124095120,"9q33"
"11134","GSN-AS1",57000,"9",124043045,124047808,"9q33.2"
"11135","STOM",2040,"9",124101265,124132582,"9q34.1"
"11136","GGTA1P",2681,"9",124217318,124262306,"9q33.2"
"11137","DAB2IP",153090,"9",124329380,124547809,"9q33.1-q33.3"
"11138","TTLL11",158135,"9",124584203,124855885,"9q33.2"
"11139","NDUFA8",4702,"9",124906337,124922098,"9q33.2"
"11140","MORN5",254956,"9",124922186,124962367,"9q33.2"
"11141","LHX6",26468,"9",124964855,124991091,"9q33.2"
"11142","RBM18",92400,"9",125001833,125027143,"9q33.2"
"11143","MRRF",92399,"9",125026881,125085742,"9q33.2"
"11144","PTGS1",5742,"9",125132808,125157982,"9q32-q33.3"
"11145","OR1J1",347168,"9",125239236,125240205,"9q33.2"
"11146","OR1J2",26740,"9",125273080,125274022,"9q34.11"
"11147","OR1J4",26219,"9",125281419,125282361,"9q34.11"
"11148","OR1N1",138883,"9",125288636,125289572,"9q33.2"
"11149","OR1N2",138882,"9",125315448,125316441,"9q33.2"
"11150","OR1L8",138881,"9",125329826,125330756,"9q33.2"
"11151","OR1Q1",158131,"9",125377016,125377961,"9q33.2"
"11152","OR1B1",347169,"9",125390857,125391814,"9q33.2"
"11153","OR1L1",26737,"9",125423994,125424927,"9q33.2"
"11154","OR1L3",26735,"9",125437408,125438383,"9q33.2"
"11155","OR1L4",254973,"9",125486268,125487204,"9q33.2"
"11156","OR1L6",392390,"9",125512126,125513062,"9q33.2"
"11157","OR5C1",392391,"9",125551211,125552174,"9q33.2"
"11158","OR1K1",392392,"9",125562401,125563352,"9q33.2"
"11159","PDCL",5082,"9",125580375,125590935,"9q12-q13"
"11160","RC3H2",54542,"9",125611731,125667562,"9q34"
"11161","SNORD90",692206,"9",125642491,125642598,"9q33.2"
"11162","ZBTB6",10773,"9",125670334,125675607,"9q33.2"
"11163","ZBTB26",57684,"9",125680307,125693830,"9q33.2"
"11164","RABGAP1",23637,"9",125703287,125867147,"9q34.11"
"11165","GPR21",2844,"9",125795921,125797944,"9q33"
"11166","MIR600HG",81571,"9",125871772,125877756,"9q33.3"
"11167","STRBP",55342,"9",125883907,126030855,"9q33.3"
"11168","CRB2",286204,"9",126118445,126142614,"9q33.3"
"11169","DENND1A",57706,"9",126141932,126692417,"9q33.3"
"11170","LHX2",9355,"9",126773888,126795442,"9q33.3"
"11171","NEK6",10783,"9",127019884,127114719,"9q33.3-q34.11"
"11172","PSMB7",5695,"9",127115743,127177752,"9q34.11-q34.12"
"11173","LOC100129034",100129034,"9",127115751,127121463,"9q33.3"
"11174","NR5A1",2516,"9",127243514,127269699,"9q33"
"11175","NR6A1",2649,"9",127279553,127533589,"9q33.3"
"11176","MIR181A2HG",100379345,"9",127420714,127460907,"9q33.3"
"11177","MIR181A2",406954,"9",127454720,127454830,"9q33.3"
"11178","OLFML2A",169611,"9",127539436,127577170,"9q33.3"
"11179","WDR38",401551,"9",127615695,127620170,"9q33.3"
"11180","RPL35",11224,"9",127620157,127624240,"9q34.1"
"11181","ARPC5L",81873,"9",127631483,127639696,"9q33.3"
"11182","GOLGA1",2800,"9",127640572,127703386,"9q33.3"
"11183","SCAI",286205,"9",127704887,127905838,"9q33.3"
"11184","PPP6C",5537,"9",127908851,127952218,"9q33.3"
"11185","RABEPK",10244,"9",127962820,127996438,"9q33.3"
"11186","HSPA5",3309,"9",127997126,128003666,"9q33.3"
"11187","GAPVD1",26130,"9",128024072,128127290,"9q33.3"
"11188","MAPKAP1",79109,"9",128199672,128469513,"9q33.3"
"11189","LOC51145",51145,"9",128506033,128508208,"9q33.3"
"11190","PBX3",5090,"9",128509616,128729655,"9q33.3"
"11191","LOC101929116",101929116,"9",129032402,129038194,"9q33.3"
"11192","MVB12B",89853,"9",129089122,129269320,"9q33.3"
"11193","NRON",641373,"9",129170053,129172783,"9q33.3|9"
"11194","LMX1B",4010,"9",129376721,129463311,"9q33.3"
"11195","ZBTB43",23099,"9",129567284,129600487,"9q33.3"
"11196","ZBTB34",403341,"9",129622943,129648156,"9q33.3"
"11197","RALGPS1",9649,"9",129677052,129985445,"9q33.3"
"11198","ANGPTL2",23452,"9",129849627,129885044,"9q34"
"11199","GARNL3",84253,"9",130025940,130155828,"9q33.3"
"11200","SLC2A8",29988,"9",130159416,130170170,"9q33.3"
"11201","ZNF79",7633,"9",130186652,130207651,"9q34"
"11202","RPL12",6136,"9",130209952,130213711,"9q34"
"11203","SNORA65",26783,"9",130210780,130210916,"9q34"
"11204","LRSAM1",90678,"9",130213764,130265780,"9q33.3"
"11205","FAM129B",64855,"9",130267616,130341286,"9q34.13"
"11206","STXBP1",6812,"9",130374485,130454995,"9q34.1"
"11207","MIR3911",100500872,"9",130452965,130453074,"-"
"11208","CFAP157",286207,"9",130469270,130476303,"9q34.11"
"11209","PTRH1",138428,"9",130476226,130477936,"9q34.11"
"11210","TTC16",158248,"9",130478357,130493879,"9q34.11"
"11211","TOR2A",27433,"9",130493802,130497628,"9q34.11"
"11212","SH2D3C",10044,"9",130500595,130541048,"9q34.11"
"11213","CDK9",1025,"9",130548304,130553052,"9q34.1"
"11214","FPGS",2356,"9",130565136,130576360,"9q34.1"
"11215","ENG",2022,"9",130577290,130617052,"9q34.11"
"11216","AK1",203,"9",130628758,130640022,"9q34.1"
"11217","ST6GALNAC6",30815,"9",130647599,130667627,"9q34.11"
"11218","ST6GALNAC4",27090,"9",130670164,130679305,"9q34"
"11219","PIP5KL1",138429,"9",130683807,130693076,"9q34.11"
"11220","DPM2",8818,"9",130697373,130700763,"9q34.13"
"11221","FAM102A",399665,"9",130702860,130742812,"9q34.11"
"11222","NAIF1",203245,"9",130823511,130829599,"9q34.11"
"11223","SLC25A25",114789,"9",130830478,130871537,"9q34.11"
"11224","SLC25A25-AS1",100289019,"9",130873449,130881013,"9q34.11"
"11225","PTGES2",80142,"9",130882971,130890741,"9q34.11"
"11226","PTGES2-AS1",389791,"9",130890807,130892913,"9q34.11"
"11227","LCN2",3934,"9",130911731,130915734,"9q34"
"11228","C9orf16",79095,"9",130922538,130926207,"9q34.1"
"11229","CIZ1",25792,"9",130928343,130966662,"9q34.1"
"11230","DNM1",1759,"9",130965633,131017527,"9q34"
"11231","GOLGA2",2801,"9",131018107,131038268,"9q34.11"
"11232","SWI5",375757,"9",131038424,131051268,"9q34.11"
"11233","TRUB2",26995,"9",131071395,131084697,"9q34.11"
"11234","COQ4",51117,"9",131084786,131096351,"9q34.11"
"11235","SLC27A4",10999,"9",131102838,131123749,"9q34.11"
"11236","URM1",81605,"9",131133597,131154295,"9q34.11"
"11237","CERCAM",51148,"9",131181438,131199630,"9q34.11"
"11238","ODF2",4957,"9",131217433,131263571,"9q34.11"
"11239","GLE1",2733,"9",131266970,131304580,"9q34.11"
"11240","SPTAN1",6709,"9",131314836,131395944,"9q34.11"
"11241","WDR34",89891,"9",131395939,131419129,"9q34.11"
"11242","SET",6418,"9",131445933,131458675,"9q34"
"11243","PKN3",29941,"9",131464801,131483199,"9q34.11"
"11244","ZDHHC12",84885,"9",131483148,131486408,"9q34.11"
"11245","LOC100506100",100506100,"9",131486740,131495522,"-"
"11246","ZER1",10444,"9",131492066,131534213,"9q34.11"
"11247","TBC1D13",54662,"9",131549485,131572711,"9q34.11"
"11248","ENDOG",2021,"9",131580778,131584955,"9q34.1"
"11249","C9orf114",51490,"9",131581929,131592100,"9q34.11"
"11250","CCBL1",883,"9",131595220,131644354,"9q34.11"
"11251","LRRC8A",56262,"9",131644390,131680317,"9q34.11"
"11252","PHYHD1",254295,"9",131683173,131704320,"9q34.11"
"11253","DOLK",22845,"9",131707808,131710012,"9q34.11"
"11254","NUP188",23511,"9",131709971,131769375,"9q34.11"
"11255","SH3GLB2",56904,"9",131770071,131790632,"9q34"
"11256","FAM73B",84895,"9",131799252,131834351,"9q34.11"
"11257","DOLPP1",57171,"9",131843382,131852717,"9q34.1"
"11258","CRAT",1384,"9",131857072,131873070,"9q34.1"
"11259","PPP2R4",5524,"9",131873227,131911225,"9q34"
"11260","IER5L",389792,"9",131937830,131940540,"9q34.11"
"11261","LOC101929331",101929331,"9",132044694,132047998,"9q34.11"
"11262","C9orf106",414318,"9",132083294,132084882,"9q34.11"
"11263","LOC100506119",100506119,"9",132099201,132109756,"-"
"11264","LINC00963",100506190,"9",132250938,132275965,"-"
"11265","NTMT1",28989,"9",132371162,132398410,"9q34.11"
"11266","C9orf50",375759,"9",132374503,132383055,"9q34.11"
"11267","ASB6",140459,"9",132396882,132404448,"9q34.13"
"11268","PRRX2",51450,"9",132427919,132484951,"9q34.1"
"11269","PRRX2-AS1",101929437,"9",132475172,132480985,"9q34.11"
"11270","PTGES",9536,"9",132500614,132515344,"9q34.3"
"11271","TOR1B",27348,"9",132565431,132573560,"9q34"
"11272","TOR1A",1861,"9",132575220,132586441,"9q34"
"11273","C9orf78",51759,"9",132589563,132597572,"9q34.11"
"11274","USP20",10868,"9",132597695,132644117,"9q34.11"
"11275","FNBP1",23048,"9",132649465,132805473,"9q34"
"11276","GPR107",57720,"9",132815984,132902448,"9q34.11"
"11277","NCS1",23413,"9",132934856,132999583,"9q34"
"11278","HMCN2",256158,"9",133028157,133309510,"9q34.11"
"11279","ASS1",445,"9",133320093,133376661,"9q34.1"
"11280","LOC100272217",100272217,"9",133452736,133454881,"-"
"11281","FUBP3",8939,"9",133454959,133513739,"9q34.11"
"11282","PRDM12",59335,"9",133539980,133558384,"9q33-q34"
"11283","EXOSC2",23404,"9",133569146,133580281,"9q34"
"11284","ABL1",25,"9",133589267,133763062,"9q34.1"
"11285","QRFP",347148,"9",133768814,133772199,"9q34.12"
"11286","FIBCD1",84929,"9",133777824,133814455,"9q34.12"
"11287","LAMC3",10319,"9",133884503,133968446,"9q31-q34"
"11288","AIF1L",83543,"9",133971862,133998539,"9q34.13-q34.3"
"11289","NUP214",8021,"9",134000947,134110057,"9q34.1"
"11290","FAM78A",286336,"9",134133464,134151906,"9q34"
"11291","PLPP7",84814,"9",134165080,134184649,"9q34.13"
"11292","PRRC2B",84726,"9",134305476,134375575,"9q34.13"
"11293","POMT1",10585,"9",134378288,134399193,"9q34.1"
"11294","UCK1",83549,"9",134399182,134406662,"9q34.13"
"11295","RAPGEF1",2889,"9",134452156,134615331,"9q34.3"
"11296","MED27",9442,"9",134735496,134955274,"9q34.13"
"11297","NTNG2",84628,"9",135037333,135118220,"9q34"
"11298","SETX",23064,"9",135136826,135230372,"9q34.13"
"11299","TTF1",7270,"9",135250936,135282238,"9q34.13"
"11300","CFAP77",389799,"9",135285582,135448706,"9q34.13"
"11301","BARHL1",56751,"9",135457992,135465640,"9q34"
"11302","DDX31",64794,"9",135469675,135545788,"9q34.13"
"11303","GTF3C4",9329,"9",135545727,135565470,"9q34.13"
"11304","AK8",158067,"9",135600964,135754198,"9q34.13"
"11305","C9orf9",11092,"9",135754289,135765418,"9q34"
"11306","TSC1",7248,"9",135766734,135820020,"9q34"
"11307","GFI1B",8328,"9",135820931,135867084,"9q34.13"
"11308","GTF3C5",9328,"9",135906061,135933890,"9q34"
"11309","CEL",1056,"9",135937364,135947250,"9q34.3"
"11310","CELP",1057,"9",135957925,135962478,"9q34.3"
"11311","RALGDS",5900,"9",135973106,136024607,"9q34.3"
"11312","GBGT1",26301,"9",136028334,136039332,"9q34.13-q34.3"
"11313","OBP2B",29989,"9",136080665,136084637,"9q34"
"11314","ABO",28,"9",136130562,136150630,"9q34.2"
"11315","SURF6",6838,"9",136197542,136203047,"9q34.2"
"11316","MED22",6837,"9",136207750,136215011,"9q34.2"
"11317","RPL7A",6130,"9",136215068,136218280,"9q34"
"11318","SURF1",6834,"9",136218659,136223361,"9q34.2"
"11319","SURF2",6835,"9",136223420,136228041,"9q34.2"
"11320","SURF4",6836,"9",136228324,136244820,"9q34.2"
"11321","STKLD1",169436,"9",136243283,136271220,"9q34.2"
"11322","REXO4",57109,"9",136271181,136283292,"9q34.2"
"11323","ADAMTS13",11093,"9",136279458,136324525,"9q34"
"11324","CACFD1",11094,"9",136325086,136335909,"9q34"
"11325","SLC2A6",11182,"9",136336215,136344276,"9q34"
"11326","TMEM8C",389827,"9",136379707,136390068,"9q34.2"
"11327","ADAMTSL2",9719,"9",136397285,136440641,"9q34.2"
"11328","FAM163B",642968,"9",136443536,136445368,"9q34.2"
"11329","DBH",1621,"9",136501484,136524466,"9q34"
"11330","DBH-AS1",138948,"9",136519708,136522530,"9q34.2"
"11331","SARDH",1757,"9",136528683,136605077,"9q33-q34"
"11332","VAV2",7410,"9",136627015,136857446,"9q34.1"
"11333","LINC00094",266655,"9",136890560,136896719,"9q34"
"11334","BRD3",8019,"9",136895445,136933141,"9q34"
"11335","WDR5",11091,"9",137001209,137025094,"9q34"
"11336","RNU6ATAC",100151684,"9",137029561,137029686,"9q34.2"
"11337","RXRA",6256,"9",137218308,137332432,"9q34.3"
"11338","COL5A1",1289,"9",137533650,137736688,"9q34.2-q34.3"
"11339","LOC101448202",101448202,"9",137711260,137764464,"-"
"11340","MIR3689B",100500906,"9",137741970,137742118,"-"
"11341","FCN2",2220,"9",137772657,137779366,"9q34.3"
"11342","FCN1",2219,"9",137801430,137809806,"9q34"
"11343","OLFM1",10439,"9",137967088,138013030,"9q34.3"
"11344","LOC401557",401557,"9",138073454,138079152,"9q34.3"
"11345","C9orf62",157927,"9",138235094,138238404,"9q34.3"
"11346","PPP1R26-AS1",100506599,"9",138354564,138364095,"-"
"11347","PPP1R26",9858,"9",138371647,138380739,"9q34.3"
"11348","C9orf116",138162,"9",138387025,138391761,"9q34.3"
"11349","MRPS2",51116,"9",138392476,138396519,"9q34"
"11350","LOC101928525",101928525,"9",138395118,138398293,"9q34.3"
"11351","LCN1",3933,"9",138413283,138418386,"9q34"
"11352","OBP2A",29991,"9",138437984,138441815,"9q34"
"11353","PAEP",5047,"9",138453603,138458622,"9q34"
"11354","LINC01502",100130954,"9",138466770,138478958,"9q34.3"
"11355","GLT6D1",360203,"9",138515501,138531386,"9q34.3"
"11356","LCN9",392399,"9",138555167,138557755,"9q34.3"
"11357","SOHLH1",402381,"9",138585254,138591374,"9q34.3"
"11358","KCNT1",57582,"9",138594030,138684993,"9q34.3"
"11359","CAMSAP1",157922,"9",138700332,138799005,"9q34.3"
"11360","UBAC1",10422,"9",138824814,138853226,"9q34.3"
"11361","NACC2",138151,"9",138898382,138987131,"9q34.3"
"11362","C9orf69",90120,"9",139006426,139010731,"9q34.3"
"11363","LHX3",8022,"9",139088095,139096955,"9q34.3"
"11364","QSOX2",169714,"9",139098181,139137687,"9q34.3"
"11365","DKFZP434A062",26102,"9",139216997,139221779,"9q34.3"
"11366","GPSM1",26086,"9",139221931,139254057,"9q34.3"
"11367","DNLZ",728489,"9",139256351,139258263,"9q34.3"
"11368","CARD9",64170,"9",139258407,139268133,"9q34.3"
"11369","SNAPC4",6621,"9",139270028,139292889,"9q34.3"
"11370","SDCCAG3",10807,"9",139296373,139305054,"9q34.3"
"11371","PMPCA",23203,"9",139305024,139318213,"9q34.3"
"11372","INPP5E",56623,"9",139323066,139334256,"9q34.3"
"11373","SEC16A",9919,"9",139334547,139378211,"9q34.3"
"11374","C9orf163",158055,"9",139377946,139380519,"9q34.3"
"11375","NOTCH1",4851,"9",139388895,139440238,"9q34.3"
"11376","LINC01573",101928483,"9",139442293,139444196,"9q34.3"
"11377","EGFL7",51162,"9",139553307,139567130,"9q34.3"
"11378","MIR126",406913,"9",139565053,139565138,"9q34.3"
"11379","AGPAT2",10555,"9",139567594,139581911,"9q34.3"
"11380","FAM69B",138311,"9",139607023,139619170,"9q34.3"
"11381","SNHG7",84973,"9",139619045,139622636,"9q34.3"
"11382","SNORA17B",677824,"9",139620555,139620689,"9q34.3"
"11383","SNORA17A",677804,"9",139621198,139621331,"9q34.3"
"11384","LCN10",414332,"9",139632618,139637411,"9q34.3"
"11385","LCN6",158062,"9",139638468,139642980,"9q34.3"
"11386","LOC100128593",100128593,"9",139640612,139644363,"9q34.3"
"11387","LCN8",138307,"9",139648839,139652731,"9q34.3"
"11388","LCN15",389812,"9",139654085,139658965,"9q34.3"
"11389","TMEM141",85014,"9",139685776,139687769,"9q34.3"
"11390","CCDC183",84960,"9",139690789,139702193,"9q34.3"
"11391","CCDC183-AS1",100131193,"9",139698378,139703300,"9q34.3"
"11392","RABL6",55684,"9",139702373,139735639,"9q34.3"
"11393","C9orf172",389813,"9",139738866,139741797,"9q34.3"
"11394","PHPT1",29085,"9",139743267,139745495,"9q34.3"
"11395","MAMDC4",158056,"9",139746818,139755251,"9q34.3"
"11396","EDF1",8721,"9",139756565,139760788,"9q34.3"
"11397","TRAF2",7186,"9",139780964,139821067,"9q34"
"11398","FBXW5",54461,"9",139834884,139839206,"9q34.3"
"11399","C8G",733,"9",139839697,139841426,"9q34.3"
"11400","LCN12",286256,"9",139846767,139849949,"9q34.3"
"11401","PTGDS",5730,"9",139871955,139876194,"9q34.2-q34.3"
"11402","LCNL1",401562,"9",139877444,139880210,"9q34.3"
"11403","C9orf142",286257,"9",139886869,139888428,"9q34.3"
"11404","CLIC3",9022,"9",139889059,139891024,"9q34.3"
"11405","ABCA2",20,"9",139901685,139923374,"9q34"
"11406","C9orf139",401563,"9",139921915,139931234,"9q34.3"
"11407","FUT7",2529,"9",139924625,139927292,"9q34.3"
"11408","NPDC1",56654,"9",139933908,139940676,"9q34.3"
"11409","ENTPD2",954,"9",139942550,139948503,"9q34"
"11410","SAPCD2",89958,"9",139956578,139965028,"9q34.3"
"11411","UAP1L1",91373,"9",139971952,139978990,"9q34.3"
"11412","MAN1B1-AS1",100289341,"9",139979397,139981269,"9q34.3"
"11413","MAN1B1",11253,"9",139981378,140003639,"9q34"
"11414","DPP7",29952,"9",140004991,140009195,"9q34.3"
"11415","GRIN1",2902,"9",140033608,140063214,"9q34.3"
"11416","LRRC26",389816,"9",140063211,140064491,"9q34.3"
"11417","TMEM210",100505993,"9",140065379,140066498,"9q34.3"
"11418","ANAPC2",29882,"9",140069235,140083057,"9q34.3"
"11419","SSNA1",8636,"9",140083053,140084822,"9q34.3"
"11420","TPRN",286262,"9",140086068,140095163,"9q34.3"
"11421","TMEM203",94107,"9",140098534,140100090,"9q34.3"
"11422","NDOR1",27158,"9",140100118,140113813,"9q34.3"
"11423","RNF208",727800,"9",140114698,140115775,"9q34.3"
"11424","CYSRT1",375791,"9",140119086,140120763,"9q34.3"
"11425","RNF224",643596,"9",140122017,140124090,"9q34.3"
"11426","SLC34A3",142680,"9",140125208,140131006,"9q34"
"11427","TUBB4B",10383,"9",140135710,140138159,"9q34"
"11428","FAM166A",401565,"9",140138034,140142244,"9q34.3"
"11429","C9orf173-AS1",100129722,"9",140144670,140147949,"9q34.3"
"11430","C9orf173",441476,"9",140145712,140147935,"9q34.3"
"11431","NELFB",25920,"9",140149751,140168000,"9q34"
"11432","TOR4A",54863,"9",140172279,140177093,"9q34.3"
"11433","NRARP",441478,"9",140194082,140196703,"9q34.3"
"11434","EXD3",54932,"9",140201345,140317714,"9q34.3"
"11435","NOXA1",10811,"9",140317846,140328858,"9q34.3"
"11436","ENTPD8",377841,"9",140328815,140335901,"9q34.3"
"11437","NSMF",26012,"9",140342022,140353786,"9q34.3"
"11438","PNPLA7",375775,"9",140354403,140445021,"9q34.3"
"11439","MRPL41",64975,"9",140446308,140447007,"9q34.3"
"11440","DPH7",92715,"9",140449358,140473387,"9q34.3"
"11441","ZMYND19",116225,"9",140476530,140484937,"9q34.3"
"11442","ARRDC1",92714,"9",140500095,140509812,"9q34.3"
"11443","ARRDC1-AS1",85026,"9",140509783,140513347,"9q34.3"
"11444","EHMT1",79813,"9",140513443,140730578,"9q34.3"
"11445","EHMT1-IT1",643210,"9",140657473,140659224,"9q34.3"
"11446","LOC100133077",100133077,"9",140762376,140787022,"9q34.3"
"11447","CACNA1B",774,"9",140772240,141019076,"9q34"
"11448","LOC101928786",101928786,"9",140934954,140939523,"9q34.3"
"11449","TUBBP5",643224,"9",141044564,141071885,"9q34.3"
"11450","FAM157B",100132403,"9",141106636,141134172,"9q34.3"
"11451","TUBB8",347688,"10",92827,95178,"10p15.3"
"11452","ZMYND11",10771,"10",180404,300577,"10p14"
"11453","DIP2C",22982,"10",320129,735608,"10p15.3"
"11454","MIR5699",100847086,"10",687628,687718,"-"
"11455","PRR26",414235,"10",695887,711109,"10p15.3"
"11456","LARP4B",23185,"10",852853,977645,"10p15.3"
"11457","LOC101927762",101927762,"10",978965,988683,"10p15.3"
"11458","GTPBP4",23560,"10",1034348,1063708,"10p15-p14"
"11459","IDI2",91734,"10",1064846,1071799,"10p15.3"
"11460","IDI2-AS1",55853,"10",1068576,1090141,"10p15.3"
"11461","IDI1",3422,"10",1085963,1095061,"10p15.3"
"11462","WDR37",22884,"10",1102775,1178237,"10p15.3"
"11463","LINC00200",399706,"10",1205707,1210612,"10p15.3"
"11464","ADARB2",105,"10",1223252,1779670,"10p15.3"
"11465","ADARB2-AS1",642394,"10",1568824,1599179,"10p15.3"
"11466","LINC00700",282980,"10",2047666,2056542,"10p15.3"
"11467","LINC00701",399708,"10",2342512,2357268,"10p15.3"
"11468","PFKP",5214,"10",3109711,3178997,"10p15.3-p15.2"
"11469","PITRM1",10531,"10",3179918,3215033,"10p15.2"
"11470","PITRM1-AS1",100507034,"10",3183792,3190821,"-"
"11471","LOC105376360",105376360,"10",3360886,3792955,"-"
"11472","KLF6",1316,"10",3818187,3827473,"10p15"
"11473","LOC101927964",101927964,"10",4093917,4131205,"10p15.1"
